,Column,Fuel,Technology,Outputactivity,ModeofOperation
4331,0,EL2_128,KEDSGEN_128,1.0,1
4332,0,SOLAR_129,SO_129,1.0,1
4333,0,EL2_129,SOMG_129,1.0,1
4334,0,EL2_129,SOMG12h_129,1.0,1
4335,0,EL2_129,WI_129,1.0,1
4336,0,EL2_129,WI13h_129,1.0,1
4337,0,EL2_129,KEDSGEN_129,1.0,1
4338,0,SOLAR_130,SO_130,1.0,1
4339,0,EL2_130,SOMG_130,1.0,1
4340,0,EL2_130,SOMG12h_130,1.0,1
4341,0,EL2_130,WI_130,1.0,1
4342,0,EL2_130,WI13h_130,1.0,1
4343,0,EL2_130,KEDSGEN_130,1.0,1
4344,0,SOLAR_131,SO_131,1.0,1
4345,0,EL2_131,SOMG_131,1.0,1
4346,0,EL2_131,SOMG12h_131,1.0,1
4347,0,EL2_131,WI_131,1.0,1
4348,0,EL2_131,WI13h_131,1.0,1
4349,0,EL2_131,KEDSGEN_131,1.0,1
4350,0,SOLAR_132,SO_132,1.0,1
4351,0,EL2_132,SOMG_132,1.0,1
4352,0,EL2_132,SOMG12h_132,1.0,1
4353,0,EL2_132,WI_132,1.0,1
4354,0,EL2_132,WI13h_132,1.0,1
4355,0,EL2_132,KEDSGEN_132,1.0,1
4356,0,SOLAR_133,SO_133,1.0,1
4357,0,EL2_133,SOMG_133,1.0,1
4358,0,EL2_133,SOMG12h_133,1.0,1
4359,0,EL2_133,WI_133,1.0,1
4360,0,EL2_133,WI13h_133,1.0,1
4361,0,EL2_133,KEDSGEN_133,1.0,1
4362,0,SOLAR_134,SO_134,1.0,1
4363,0,EL2_134,SOMG_134,1.0,1
4364,0,EL2_134,SOMG12h_134,1.0,1
4365,0,EL2_134,WI_134,1.0,1
4366,0,EL2_134,WI13h_134,1.0,1
4367,0,EL2_134,KEDSGEN_134,1.0,1
4368,0,SOLAR_135,SO_135,1.0,1
4369,0,EL2_135,SOMG_135,1.0,1
4370,0,EL2_135,SOMG12h_135,1.0,1
4371,0,EL2_135,WI_135,1.0,1
4372,0,EL2_135,WI13h_135,1.0,1
4373,0,EL2_135,KEDSGEN_135,1.0,1
4374,0,SOLAR_136,SO_136,1.0,1
4375,0,EL2_136,SOMG_136,1.0,1
4376,0,EL2_136,SOMG12h_136,1.0,1
4377,0,EL2_136,WI_136,1.0,1
4378,0,EL2_136,WI13h_136,1.0,1
4379,0,EL2_136,KEDSGEN_136,1.0,1
4380,0,SOLAR_137,SO_137,1.0,1
4381,0,EL2_137,SOMG_137,1.0,1
4382,0,EL2_137,SOMG12h_137,1.0,1
4383,0,EL2_137,WI_137,1.0,1
4384,0,EL2_137,WI13h_137,1.0,1
4385,0,EL2_137,KEDSGEN_137,1.0,1
4386,0,SOLAR_138,SO_138,1.0,1
4387,0,EL2_138,SOMG_138,1.0,1
4388,0,EL2_138,SOMG12h_138,1.0,1
4389,0,EL2_138,WI_138,1.0,1
4390,0,EL2_138,WI13h_138,1.0,1
4391,0,EL2_138,KEDSGEN_138,1.0,1
4392,0,SOLAR_139,SO_139,1.0,1
4393,0,EL2_139,SOMG_139,1.0,1
4394,0,EL2_139,SOMG12h_139,1.0,1
4395,0,EL2_139,WI_139,1.0,1
4396,0,EL2_139,WI13h_139,1.0,1
4397,0,EL2_139,KEDSGEN_139,1.0,1
4398,0,SOLAR_140,SO_140,1.0,1
4399,0,EL2_140,SOMG_140,1.0,1
4400,0,EL2_140,SOMG12h_140,1.0,1
4401,0,EL2_140,WI_140,1.0,1
4402,0,EL2_140,WI13h_140,1.0,1
4403,0,EL2_140,KEDSGEN_140,1.0,1
4404,0,SOLAR_141,SO_141,1.0,1
4405,0,EL2_141,SOMG_141,1.0,1
4406,0,EL2_141,SOMG12h_141,1.0,1
4407,0,EL2_141,WI_141,1.0,1
4408,0,EL2_141,WI13h_141,1.0,1
4409,0,EL2_141,KEDSGEN_141,1.0,1
4410,0,SOLAR_142,SO_142,1.0,1
4411,0,EL2_142,SOMG_142,1.0,1
4412,0,EL2_142,SOMG12h_142,1.0,1
4413,0,EL2_142,WI_142,1.0,1
4414,0,EL2_142,WI13h_142,1.0,1
4415,0,EL2_142,KEDSGEN_142,1.0,1
4416,0,SOLAR_143,SO_143,1.0,1
4417,0,EL2_143,SOMG_143,1.0,1
4418,0,EL2_143,SOMG12h_143,1.0,1
4419,0,EL2_143,WI_143,1.0,1
4420,0,EL2_143,WI13h_143,1.0,1
4421,0,EL2_143,KEDSGEN_143,1.0,1
4422,0,SOLAR_144,SO_144,1.0,1
4423,0,EL2_144,SOMG_144,1.0,1
4424,0,EL2_144,SOMG12h_144,1.0,1
4425,0,EL2_144,WI_144,1.0,1
4426,0,EL2_144,WI13h_144,1.0,1
4427,0,EL2_144,KEDSGEN_144,1.0,1
4428,0,SOLAR_145,SO_145,1.0,1
4429,0,EL2_145,SOMG_145,1.0,1
4430,0,EL2_145,SOMG12h_145,1.0,1
4431,0,EL2_145,WI_145,1.0,1
4432,0,EL2_145,WI13h_145,1.0,1
4433,0,EL2_145,KEDSGEN_145,1.0,1
4434,0,SOLAR_146,SO_146,1.0,1
4435,0,EL2_146,SOMG_146,1.0,1
4436,0,EL2_146,SOMG12h_146,1.0,1
4437,0,EL2_146,WI_146,1.0,1
4438,0,EL2_146,WI13h_146,1.0,1
4439,0,EL2_146,KEDSGEN_146,1.0,1
4440,0,SOLAR_147,SO_147,1.0,1
4441,0,EL2_147,SOMG_147,1.0,1
4442,0,EL2_147,SOMG12h_147,1.0,1
4443,0,EL2_147,WI_147,1.0,1
4444,0,EL2_147,WI13h_147,1.0,1
4445,0,EL2_147,KEDSGEN_147,1.0,1
4446,0,SOLAR_148,SO_148,1.0,1
4447,0,EL2_148,SOMG_148,1.0,1
4448,0,EL2_148,SOMG12h_148,1.0,1
4449,0,EL2_148,WI_148,1.0,1
4450,0,EL2_148,WI13h_148,1.0,1
4451,0,EL2_148,KEDSGEN_148,1.0,1
4452,0,SOLAR_149,SO_149,1.0,1
4453,0,EL2_149,SOMG_149,1.0,1
4454,0,EL2_149,SOMG12h_149,1.0,1
4455,0,EL2_149,WI_149,1.0,1
4456,0,EL2_149,WI13h_149,1.0,1
4457,0,EL2_149,KEDSGEN_149,1.0,1
4458,0,SOLAR_150,SO_150,1.0,1
4459,0,EL2_150,SOMG_150,1.0,1
4460,0,EL2_150,SOMG12h_150,1.0,1
4461,0,EL2_150,WI_150,1.0,1
4462,0,EL2_150,WI13h_150,1.0,1
4463,0,EL2_150,KEDSGEN_150,1.0,1
4464,0,SOLAR_151,SO_151,1.0,1
4465,0,EL2_151,SOMG_151,1.0,1
4466,0,EL2_151,SOMG12h_151,1.0,1
4467,0,EL2_151,WI_151,1.0,1
4468,0,EL2_151,WI13h_151,1.0,1
4469,0,EL2_151,KEDSGEN_151,1.0,1
4470,0,SOLAR_152,SO_152,1.0,1
4471,0,EL2_152,SOMG_152,1.0,1
4472,0,EL2_152,SOMG12h_152,1.0,1
4473,0,EL2_152,WI_152,1.0,1
4474,0,EL2_152,WI13h_152,1.0,1
4475,0,EL2_152,KEDSGEN_152,1.0,1
4476,0,SOLAR_153,SO_153,1.0,1
4477,0,EL2_153,SOMG_153,1.0,1
4478,0,EL2_153,SOMG12h_153,1.0,1
4479,0,EL2_153,WI_153,1.0,1
4480,0,EL2_153,WI13h_153,1.0,1
4481,0,EL2_153,KEDSGEN_153,1.0,1
4482,0,SOLAR_154,SO_154,1.0,1
4483,0,EL2_154,SOMG_154,1.0,1
4484,0,EL2_154,SOMG12h_154,1.0,1
4485,0,EL2_154,WI_154,1.0,1
4486,0,EL2_154,WI13h_154,1.0,1
4487,0,EL2_154,KEDSGEN_154,1.0,1
4488,0,SOLAR_155,SO_155,1.0,1
4489,0,EL2_155,SOMG_155,1.0,1
4490,0,EL2_155,SOMG12h_155,1.0,1
4491,0,EL2_155,WI_155,1.0,1
4492,0,EL2_155,WI13h_155,1.0,1
4493,0,EL2_155,KEDSGEN_155,1.0,1
4494,0,SOLAR_156,SO_156,1.0,1
4495,0,EL2_156,SOMG_156,1.0,1
4496,0,EL2_156,SOMG12h_156,1.0,1
4497,0,EL2_156,WI_156,1.0,1
4498,0,EL2_156,WI13h_156,1.0,1
4499,0,EL2_156,KEDSGEN_156,1.0,1
4500,0,SOLAR_157,SO_157,1.0,1
4501,0,EL2_157,SOMG_157,1.0,1
4502,0,EL2_157,SOMG12h_157,1.0,1
4503,0,EL2_157,WI_157,1.0,1
4504,0,EL2_157,WI13h_157,1.0,1
4505,0,EL2_157,KEDSGEN_157,1.0,1
4506,0,SOLAR_158,SO_158,1.0,1
4507,0,EL2_158,SOMG_158,1.0,1
4508,0,EL2_158,SOMG12h_158,1.0,1
4509,0,EL2_158,WI_158,1.0,1
4510,0,EL2_158,WI13h_158,1.0,1
4511,0,EL2_158,KEDSGEN_158,1.0,1
4512,0,SOLAR_159,SO_159,1.0,1
4513,0,EL2_159,SOMG_159,1.0,1
4514,0,EL2_159,SOMG12h_159,1.0,1
4515,0,EL2_159,WI_159,1.0,1
4516,0,EL2_159,WI13h_159,1.0,1
4517,0,EL2_159,KEDSGEN_159,1.0,1
4518,0,SOLAR_160,SO_160,1.0,1
4519,0,EL2_160,SOMG_160,1.0,1
4520,0,EL2_160,SOMG12h_160,1.0,1
4521,0,EL2_160,WI_160,1.0,1
4522,0,EL2_160,WI13h_160,1.0,1
4523,0,EL2_160,KEDSGEN_160,1.0,1
4524,0,SOLAR_161,SO_161,1.0,1
4525,0,EL2_161,SOMG_161,1.0,1
4526,0,EL2_161,SOMG12h_161,1.0,1
4527,0,EL2_161,WI_161,1.0,1
4528,0,EL2_161,WI13h_161,1.0,1
4529,0,EL2_161,KEDSGEN_161,1.0,1
4530,0,SOLAR_162,SO_162,1.0,1
4531,0,EL2_162,SOMG_162,1.0,1
4532,0,EL2_162,SOMG12h_162,1.0,1
4533,0,EL2_162,WI_162,1.0,1
4534,0,EL2_162,WI13h_162,1.0,1
4535,0,EL2_162,KEDSGEN_162,1.0,1
4536,0,SOLAR_163,SO_163,1.0,1
4537,0,EL2_163,SOMG_163,1.0,1
4538,0,EL2_163,SOMG12h_163,1.0,1
4539,0,EL2_163,WI_163,1.0,1
4540,0,EL2_163,WI13h_163,1.0,1
4541,0,EL2_163,KEDSGEN_163,1.0,1
4542,0,SOLAR_164,SO_164,1.0,1
4543,0,EL2_164,SOMG_164,1.0,1
4544,0,EL2_164,SOMG12h_164,1.0,1
4545,0,EL2_164,WI_164,1.0,1
4546,0,EL2_164,WI13h_164,1.0,1
4547,0,EL2_164,KEDSGEN_164,1.0,1
4548,0,SOLAR_165,SO_165,1.0,1
4549,0,EL2_165,SOMG_165,1.0,1
4550,0,EL2_165,SOMG12h_165,1.0,1
4551,0,EL2_165,WI_165,1.0,1
4552,0,EL2_165,WI13h_165,1.0,1
4553,0,EL2_165,KEDSGEN_165,1.0,1
4554,0,SOLAR_166,SO_166,1.0,1
4555,0,EL2_166,SOMG_166,1.0,1
4556,0,EL2_166,SOMG12h_166,1.0,1
4557,0,EL2_166,WI_166,1.0,1
4558,0,EL2_166,WI13h_166,1.0,1
4559,0,EL2_166,KEDSGEN_166,1.0,1
4560,0,SOLAR_167,SO_167,1.0,1
4561,0,EL2_167,SOMG_167,1.0,1
4562,0,EL2_167,SOMG12h_167,1.0,1
4563,0,EL2_167,WI_167,1.0,1
4564,0,EL2_167,WI13h_167,1.0,1
4565,0,EL2_167,KEDSGEN_167,1.0,1
4566,0,SOLAR_168,SO_168,1.0,1
4567,0,EL2_168,SOMG_168,1.0,1
4568,0,EL2_168,SOMG12h_168,1.0,1
4569,0,EL2_168,WI_168,1.0,1
4570,0,EL2_168,WI13h_168,1.0,1
4571,0,EL2_168,KEDSGEN_168,1.0,1
4572,0,SOLAR_169,SO_169,1.0,1
4573,0,EL2_169,SOMG_169,1.0,1
4574,0,EL2_169,SOMG12h_169,1.0,1
4575,0,EL2_169,WI_169,1.0,1
4576,0,EL2_169,WI13h_169,1.0,1
4577,0,EL2_169,KEDSGEN_169,1.0,1
4578,0,SOLAR_170,SO_170,1.0,1
4579,0,EL2_170,SOMG_170,1.0,1
4580,0,EL2_170,SOMG12h_170,1.0,1
4581,0,EL2_170,WI_170,1.0,1
4582,0,EL2_170,WI13h_170,1.0,1
4583,0,EL2_170,KEDSGEN_170,1.0,1
4584,0,SOLAR_171,SO_171,1.0,1
4585,0,EL2_171,SOMG_171,1.0,1
4586,0,EL2_171,SOMG12h_171,1.0,1
4587,0,EL2_171,WI_171,1.0,1
4588,0,EL2_171,WI13h_171,1.0,1
4589,0,EL2_171,KEDSGEN_171,1.0,1
4590,0,SOLAR_172,SO_172,1.0,1
4591,0,EL2_172,SOMG_172,1.0,1
4592,0,EL2_172,SOMG12h_172,1.0,1
4593,0,EL2_172,WI_172,1.0,1
4594,0,EL2_172,WI13h_172,1.0,1
4595,0,EL2_172,KEDSGEN_172,1.0,1
4596,0,SOLAR_173,SO_173,1.0,1
4597,0,EL2_173,SOMG_173,1.0,1
4598,0,EL2_173,SOMG12h_173,1.0,1
4599,0,EL2_173,WI_173,1.0,1
4600,0,EL2_173,WI13h_173,1.0,1
4601,0,EL2_173,KEDSGEN_173,1.0,1
4602,0,SOLAR_174,SO_174,1.0,1
4603,0,EL2_174,SOMG_174,1.0,1
4604,0,EL2_174,SOMG12h_174,1.0,1
4605,0,EL2_174,WI_174,1.0,1
4606,0,EL2_174,WI13h_174,1.0,1
4607,0,EL2_174,KEDSGEN_174,1.0,1
4608,0,SOLAR_175,SO_175,1.0,1
4609,0,EL2_175,SOMG_175,1.0,1
4610,0,EL2_175,SOMG12h_175,1.0,1
4611,0,EL2_175,WI_175,1.0,1
4612,0,EL2_175,WI13h_175,1.0,1
4613,0,EL2_175,KEDSGEN_175,1.0,1
4614,0,SOLAR_176,SO_176,1.0,1
4615,0,EL2_176,SOMG_176,1.0,1
4616,0,EL2_176,SOMG12h_176,1.0,1
4617,0,EL2_176,WI_176,1.0,1
4618,0,EL2_176,WI13h_176,1.0,1
4619,0,EL2_176,KEDSGEN_176,1.0,1
4620,0,SOLAR_177,SO_177,1.0,1
4621,0,EL2_177,SOMG_177,1.0,1
4622,0,EL2_177,SOMG12h_177,1.0,1
4623,0,EL2_177,WI_177,1.0,1
4624,0,EL2_177,WI13h_177,1.0,1
4625,0,EL2_177,KEDSGEN_177,1.0,1
4626,0,SOLAR_178,SO_178,1.0,1
4627,0,EL2_178,SOMG_178,1.0,1
4628,0,EL2_178,SOMG12h_178,1.0,1
4629,0,EL2_178,WI_178,1.0,1
4630,0,EL2_178,WI13h_178,1.0,1
4631,0,EL2_178,KEDSGEN_178,1.0,1
4632,0,SOLAR_179,SO_179,1.0,1
4633,0,EL2_179,SOMG_179,1.0,1
4634,0,EL2_179,SOMG12h_179,1.0,1
4635,0,EL2_179,WI_179,1.0,1
4636,0,EL2_179,WI13h_179,1.0,1
4637,0,EL2_179,KEDSGEN_179,1.0,1
4638,0,SOLAR_180,SO_180,1.0,1
4639,0,EL2_180,SOMG_180,1.0,1
4640,0,EL2_180,SOMG12h_180,1.0,1
4641,0,EL2_180,WI_180,1.0,1
4642,0,EL2_180,WI13h_180,1.0,1
4643,0,EL2_180,KEDSGEN_180,1.0,1
4644,0,SOLAR_181,SO_181,1.0,1
4645,0,EL2_181,SOMG_181,1.0,1
4646,0,EL2_181,SOMG12h_181,1.0,1
4647,0,EL2_181,WI_181,1.0,1
4648,0,EL2_181,WI13h_181,1.0,1
4649,0,EL2_181,KEDSGEN_181,1.0,1
4650,0,SOLAR_182,SO_182,1.0,1
4651,0,EL2_182,SOMG_182,1.0,1
4652,0,EL2_182,SOMG12h_182,1.0,1
4653,0,EL2_182,WI_182,1.0,1
4654,0,EL2_182,WI13h_182,1.0,1
4655,0,EL2_182,KEDSGEN_182,1.0,1
4656,0,SOLAR_183,SO_183,1.0,1
4657,0,EL2_183,SOMG_183,1.0,1
4658,0,EL2_183,SOMG12h_183,1.0,1
4659,0,EL2_183,WI_183,1.0,1
4660,0,EL2_183,WI13h_183,1.0,1
4661,0,EL2_183,KEDSGEN_183,1.0,1
4662,0,SOLAR_184,SO_184,1.0,1
4663,0,EL2_184,SOMG_184,1.0,1
4664,0,EL2_184,SOMG12h_184,1.0,1
4665,0,EL2_184,WI_184,1.0,1
4666,0,EL2_184,WI13h_184,1.0,1
4667,0,EL2_184,KEDSGEN_184,1.0,1
4668,0,SOLAR_185,SO_185,1.0,1
4669,0,EL2_185,SOMG_185,1.0,1
4670,0,EL2_185,SOMG12h_185,1.0,1
4671,0,EL2_185,WI_185,1.0,1
4672,0,EL2_185,WI13h_185,1.0,1
4673,0,EL2_185,KEDSGEN_185,1.0,1
4674,0,SOLAR_186,SO_186,1.0,1
4675,0,EL2_186,SOMG_186,1.0,1
4676,0,EL2_186,SOMG12h_186,1.0,1
4677,0,EL2_186,WI_186,1.0,1
4678,0,EL2_186,WI13h_186,1.0,1
4679,0,EL2_186,KEDSGEN_186,1.0,1
4680,0,SOLAR_187,SO_187,1.0,1
4681,0,EL2_187,SOMG_187,1.0,1
4682,0,EL2_187,SOMG12h_187,1.0,1
4683,0,EL2_187,WI_187,1.0,1
4684,0,EL2_187,WI13h_187,1.0,1
4685,0,EL2_187,KEDSGEN_187,1.0,1
4686,0,SOLAR_188,SO_188,1.0,1
4687,0,EL2_188,SOMG_188,1.0,1
4688,0,EL2_188,SOMG12h_188,1.0,1
4689,0,EL2_188,WI_188,1.0,1
4690,0,EL2_188,WI13h_188,1.0,1
4691,0,EL2_188,KEDSGEN_188,1.0,1
4692,0,SOLAR_189,SO_189,1.0,1
4693,0,EL2_189,SOMG_189,1.0,1
4694,0,EL2_189,SOMG12h_189,1.0,1
4695,0,EL2_189,WI_189,1.0,1
4696,0,EL2_189,WI13h_189,1.0,1
4697,0,EL2_189,KEDSGEN_189,1.0,1
4698,0,SOLAR_190,SO_190,1.0,1
4699,0,EL2_190,SOMG_190,1.0,1
4700,0,EL2_190,SOMG12h_190,1.0,1
4701,0,EL2_190,WI_190,1.0,1
4702,0,EL2_190,WI13h_190,1.0,1
4703,0,EL2_190,KEDSGEN_190,1.0,1
4704,0,SOLAR_191,SO_191,1.0,1
4705,0,EL2_191,SOMG_191,1.0,1
4706,0,EL2_191,SOMG12h_191,1.0,1
4707,0,EL2_191,WI_191,1.0,1
4708,0,EL2_191,WI13h_191,1.0,1
4709,0,EL2_191,KEDSGEN_191,1.0,1
4710,0,SOLAR_192,SO_192,1.0,1
4711,0,EL2_192,SOMG_192,1.0,1
4712,0,EL2_192,SOMG12h_192,1.0,1
4713,0,EL2_192,WI_192,1.0,1
4714,0,EL2_192,WI13h_192,1.0,1
4715,0,EL2_192,KEDSGEN_192,1.0,1
4716,0,SOLAR_193,SO_193,1.0,1
4717,0,EL2_193,SOMG_193,1.0,1
4718,0,EL2_193,SOMG12h_193,1.0,1
4719,0,EL2_193,WI_193,1.0,1
4720,0,EL2_193,WI13h_193,1.0,1
4721,0,EL2_193,KEDSGEN_193,1.0,1
4722,0,SOLAR_194,SO_194,1.0,1
4723,0,EL2_194,SOMG_194,1.0,1
4724,0,EL2_194,SOMG12h_194,1.0,1
4725,0,EL2_194,WI_194,1.0,1
4726,0,EL2_194,WI13h_194,1.0,1
4727,0,EL2_194,KEDSGEN_194,1.0,1
4728,0,SOLAR_195,SO_195,1.0,1
4729,0,EL2_195,SOMG_195,1.0,1
4730,0,EL2_195,SOMG12h_195,1.0,1
4731,0,EL2_195,WI_195,1.0,1
4732,0,EL2_195,WI13h_195,1.0,1
4733,0,EL2_195,KEDSGEN_195,1.0,1
4734,0,SOLAR_196,SO_196,1.0,1
4735,0,EL2_196,SOMG_196,1.0,1
4736,0,EL2_196,SOMG12h_196,1.0,1
4737,0,EL2_196,WI_196,1.0,1
4738,0,EL2_196,WI13h_196,1.0,1
4739,0,EL2_196,KEDSGEN_196,1.0,1
4740,0,SOLAR_197,SO_197,1.0,1
4741,0,EL2_197,SOMG_197,1.0,1
4742,0,EL2_197,SOMG12h_197,1.0,1
4743,0,EL2_197,WI_197,1.0,1
4744,0,EL2_197,WI13h_197,1.0,1
4745,0,EL2_197,KEDSGEN_197,1.0,1
4746,0,SOLAR_198,SO_198,1.0,1
4747,0,EL2_198,SOMG_198,1.0,1
4748,0,EL2_198,SOMG12h_198,1.0,1
4749,0,EL2_198,WI_198,1.0,1
4750,0,EL2_198,WI13h_198,1.0,1
4751,0,EL2_198,KEDSGEN_198,1.0,1
4752,0,SOLAR_199,SO_199,1.0,1
4753,0,EL2_199,SOMG_199,1.0,1
4754,0,EL2_199,SOMG12h_199,1.0,1
4755,0,EL2_199,WI_199,1.0,1
4756,0,EL2_199,WI13h_199,1.0,1
4757,0,EL2_199,KEDSGEN_199,1.0,1
4758,0,SOLAR_200,SO_200,1.0,1
4759,0,EL2_200,SOMG_200,1.0,1
4760,0,EL2_200,SOMG12h_200,1.0,1
4761,0,EL2_200,WI_200,1.0,1
4762,0,EL2_200,WI13h_200,1.0,1
4763,0,EL2_200,KEDSGEN_200,1.0,1
4764,0,SOLAR_201,SO_201,1.0,1
4765,0,EL2_201,SOMG_201,1.0,1
4766,0,EL2_201,SOMG12h_201,1.0,1
4767,0,EL2_201,WI_201,1.0,1
4768,0,EL2_201,WI13h_201,1.0,1
4769,0,EL2_201,KEDSGEN_201,1.0,1
4770,0,SOLAR_202,SO_202,1.0,1
4771,0,EL2_202,SOMG_202,1.0,1
4772,0,EL2_202,SOMG12h_202,1.0,1
4773,0,EL2_202,WI_202,1.0,1
4774,0,EL2_202,WI13h_202,1.0,1
4775,0,EL2_202,KEDSGEN_202,1.0,1
4776,0,SOLAR_203,SO_203,1.0,1
4777,0,EL2_203,SOMG_203,1.0,1
4778,0,EL2_203,SOMG12h_203,1.0,1
4779,0,EL2_203,WI_203,1.0,1
4780,0,EL2_203,WI13h_203,1.0,1
4781,0,EL2_203,KEDSGEN_203,1.0,1
4782,0,SOLAR_204,SO_204,1.0,1
4783,0,EL2_204,SOMG_204,1.0,1
4784,0,EL2_204,SOMG12h_204,1.0,1
4785,0,EL2_204,WI_204,1.0,1
4786,0,EL2_204,WI13h_204,1.0,1
4787,0,EL2_204,KEDSGEN_204,1.0,1
4788,0,SOLAR_205,SO_205,1.0,1
4789,0,EL2_205,SOMG_205,1.0,1
4790,0,EL2_205,SOMG12h_205,1.0,1
4791,0,EL2_205,WI_205,1.0,1
4792,0,EL2_205,WI13h_205,1.0,1
4793,0,EL2_205,KEDSGEN_205,1.0,1
4794,0,SOLAR_206,SO_206,1.0,1
4795,0,EL2_206,SOMG_206,1.0,1
4796,0,EL2_206,SOMG12h_206,1.0,1
4797,0,EL2_206,WI_206,1.0,1
4798,0,EL2_206,WI13h_206,1.0,1
4799,0,EL2_206,KEDSGEN_206,1.0,1
4800,0,SOLAR_207,SO_207,1.0,1
4801,0,EL2_207,SOMG_207,1.0,1
4802,0,EL2_207,SOMG12h_207,1.0,1
4803,0,EL2_207,WI_207,1.0,1
4804,0,EL2_207,WI13h_207,1.0,1
4805,0,EL2_207,KEDSGEN_207,1.0,1
4806,0,SOLAR_208,SO_208,1.0,1
4807,0,EL2_208,SOMG_208,1.0,1
4808,0,EL2_208,SOMG12h_208,1.0,1
4809,0,EL2_208,WI_208,1.0,1
4810,0,EL2_208,WI13h_208,1.0,1
4811,0,EL2_208,KEDSGEN_208,1.0,1
4812,0,SOLAR_209,SO_209,1.0,1
4813,0,EL2_209,SOMG_209,1.0,1
4814,0,EL2_209,SOMG12h_209,1.0,1
4815,0,EL2_209,WI_209,1.0,1
4816,0,EL2_209,WI13h_209,1.0,1
4817,0,EL2_209,KEDSGEN_209,1.0,1
4818,0,SOLAR_210,SO_210,1.0,1
4819,0,EL2_210,SOMG_210,1.0,1
4820,0,EL2_210,SOMG12h_210,1.0,1
4821,0,EL2_210,WI_210,1.0,1
4822,0,EL2_210,WI13h_210,1.0,1
4823,0,EL2_210,KEDSGEN_210,1.0,1
4824,0,SOLAR_211,SO_211,1.0,1
4825,0,EL2_211,SOMG_211,1.0,1
4826,0,EL2_211,SOMG12h_211,1.0,1
4827,0,EL2_211,WI_211,1.0,1
4828,0,EL2_211,WI13h_211,1.0,1
4829,0,EL2_211,KEDSGEN_211,1.0,1
4830,0,SOLAR_212,SO_212,1.0,1
4831,0,EL2_212,SOMG_212,1.0,1
4832,0,EL2_212,SOMG12h_212,1.0,1
4833,0,EL2_212,WI_212,1.0,1
4834,0,EL2_212,WI13h_212,1.0,1
4835,0,EL2_212,KEDSGEN_212,1.0,1
4836,0,SOLAR_213,SO_213,1.0,1
4837,0,EL2_213,SOMG_213,1.0,1
4838,0,EL2_213,SOMG12h_213,1.0,1
4839,0,EL2_213,WI_213,1.0,1
4840,0,EL2_213,WI13h_213,1.0,1
4841,0,EL2_213,KEDSGEN_213,1.0,1
4842,0,SOLAR_214,SO_214,1.0,1
4843,0,EL2_214,SOMG_214,1.0,1
4844,0,EL2_214,SOMG12h_214,1.0,1
4845,0,EL2_214,WI_214,1.0,1
4846,0,EL2_214,WI13h_214,1.0,1
4847,0,EL2_214,KEDSGEN_214,1.0,1
4848,0,SOLAR_215,SO_215,1.0,1
4849,0,EL2_215,SOMG_215,1.0,1
4850,0,EL2_215,SOMG12h_215,1.0,1
4851,0,EL2_215,WI_215,1.0,1
4852,0,EL2_215,WI13h_215,1.0,1
4853,0,EL2_215,KEDSGEN_215,1.0,1
4854,0,SOLAR_216,SO_216,1.0,1
4855,0,EL2_216,SOMG_216,1.0,1
4856,0,EL2_216,SOMG12h_216,1.0,1
4857,0,EL2_216,WI_216,1.0,1
4858,0,EL2_216,WI13h_216,1.0,1
4859,0,EL2_216,KEDSGEN_216,1.0,1
4860,0,SOLAR_217,SO_217,1.0,1
4861,0,EL2_217,SOMG_217,1.0,1
4862,0,EL2_217,SOMG12h_217,1.0,1
4863,0,EL2_217,WI_217,1.0,1
4864,0,EL2_217,WI13h_217,1.0,1
4865,0,EL2_217,KEDSGEN_217,1.0,1
4866,0,SOLAR_218,SO_218,1.0,1
4867,0,EL2_218,SOMG_218,1.0,1
4868,0,EL2_218,SOMG12h_218,1.0,1
4869,0,EL2_218,WI_218,1.0,1
4870,0,EL2_218,WI13h_218,1.0,1
4871,0,EL2_218,KEDSGEN_218,1.0,1
4872,0,SOLAR_219,SO_219,1.0,1
4873,0,EL2_219,SOMG_219,1.0,1
4874,0,EL2_219,SOMG12h_219,1.0,1
4875,0,EL2_219,WI_219,1.0,1
4876,0,EL2_219,WI13h_219,1.0,1
4877,0,EL2_219,KEDSGEN_219,1.0,1
4878,0,SOLAR_220,SO_220,1.0,1
4879,0,EL2_220,SOMG_220,1.0,1
4880,0,EL2_220,SOMG12h_220,1.0,1
4881,0,EL2_220,WI_220,1.0,1
4882,0,EL2_220,WI13h_220,1.0,1
4883,0,EL2_220,KEDSGEN_220,1.0,1
4884,0,SOLAR_221,SO_221,1.0,1
4885,0,EL2_221,SOMG_221,1.0,1
4886,0,EL2_221,SOMG12h_221,1.0,1
4887,0,EL2_221,WI_221,1.0,1
4888,0,EL2_221,WI13h_221,1.0,1
4889,0,EL2_221,KEDSGEN_221,1.0,1
4890,0,SOLAR_222,SO_222,1.0,1
4891,0,EL2_222,SOMG_222,1.0,1
4892,0,EL2_222,SOMG12h_222,1.0,1
4893,0,EL2_222,WI_222,1.0,1
4894,0,EL2_222,WI13h_222,1.0,1
4895,0,EL2_222,KEDSGEN_222,1.0,1
4896,0,SOLAR_223,SO_223,1.0,1
4897,0,EL2_223,SOMG_223,1.0,1
4898,0,EL2_223,SOMG12h_223,1.0,1
4899,0,EL2_223,WI_223,1.0,1
4900,0,EL2_223,WI13h_223,1.0,1
