Timeslice,Hour,Month,Daysplit,Demand fuel,startyear,endyear,timesliceDN,timesliceDE,timesliceED,timesliceEN,timesliceNE,timesliceND,region,Tech,renewable ninjafile
,,,,,,,,,,,,,,SOPV8h_99_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_101_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_102_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_103_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_107_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_108_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_111_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_113_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_115_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_116_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_118_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_119_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_121_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_124_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_125_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_129_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_130_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_132_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_133_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_135_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_136_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_137_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_138_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_141_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_142_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_146_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_150_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_151_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_152_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_154_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_155_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_156_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_157_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_158_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_159_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_169_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_175_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_176_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_177_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_194_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_195_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_196_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_210_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_211_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_212_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_213_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_214_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_215_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_216_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_230_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_231_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_234_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_235_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_236_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_254_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_255_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_256_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_273_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_274_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_275_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_276_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_289_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_290_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_293_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_294_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_295_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_296_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_306_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_307_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_308_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_309_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_311_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_312_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_313_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_323_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_324_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_325_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_326_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_328_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_338_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_339_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_340_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_349_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_350_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_351_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_357_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_372_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_377_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_378_0,capacityfactor_solar
,,,,,,,,,,,,,,WI_1,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_1,capacityfactor_wind
,,,,,,,,,,,,,,WI_2,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_2,capacityfactor_wind
,,,,,,,,,,,,,,WI_3,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_3,capacityfactor_wind
,,,,,,,,,,,,,,WI_4,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_4,capacityfactor_wind
,,,,,,,,,,,,,,WI_5,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_5,capacityfactor_wind
,,,,,,,,,,,,,,WI_6,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_6,capacityfactor_wind
,,,,,,,,,,,,,,WI_7,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_7,capacityfactor_wind
,,,,,,,,,,,,,,WI_8,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_8,capacityfactor_wind
,,,,,,,,,,,,,,WI_9,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_9,capacityfactor_wind
,,,,,,,,,,,,,,WI_10,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_10,capacityfactor_wind
,,,,,,,,,,,,,,WI_11,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_11,capacityfactor_wind
,,,,,,,,,,,,,,WI_12,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_12,capacityfactor_wind
,,,,,,,,,,,,,,WI_13,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_13,capacityfactor_wind
,,,,,,,,,,,,,,WI_14,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_14,capacityfactor_wind
,,,,,,,,,,,,,,WI_15,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_15,capacityfactor_wind
,,,,,,,,,,,,,,WI_16,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_16,capacityfactor_wind
,,,,,,,,,,,,,,WI_17,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_17,capacityfactor_wind
,,,,,,,,,,,,,,WI_18,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_18,capacityfactor_wind
,,,,,,,,,,,,,,WI_19,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_19,capacityfactor_wind
,,,,,,,,,,,,,,WI_20,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_20,capacityfactor_wind
,,,,,,,,,,,,,,WI_21,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_21,capacityfactor_wind
,,,,,,,,,,,,,,WI_22,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_22,capacityfactor_wind
,,,,,,,,,,,,,,WI_23,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_23,capacityfactor_wind
,,,,,,,,,,,,,,WI_24,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_24,capacityfactor_wind
,,,,,,,,,,,,,,WI_25,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_25,capacityfactor_wind
,,,,,,,,,,,,,,WI_26,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_26,capacityfactor_wind
,,,,,,,,,,,,,,WI_27,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_27,capacityfactor_wind
,,,,,,,,,,,,,,WI_28,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_28,capacityfactor_wind
,,,,,,,,,,,,,,WI_29,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_29,capacityfactor_wind
,,,,,,,,,,,,,,WI_30,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_30,capacityfactor_wind
,,,,,,,,,,,,,,WI_31,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_31,capacityfactor_wind
,,,,,,,,,,,,,,WI_32,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_32,capacityfactor_wind
,,,,,,,,,,,,,,WI_33,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_33,capacityfactor_wind
,,,,,,,,,,,,,,WI_34,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_34,capacityfactor_wind
,,,,,,,,,,,,,,WI_35,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_35,capacityfactor_wind
,,,,,,,,,,,,,,WI_36,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_36,capacityfactor_wind
,,,,,,,,,,,,,,WI_37,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_37,capacityfactor_wind
,,,,,,,,,,,,,,WI_38,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_38,capacityfactor_wind
,,,,,,,,,,,,,,WI_39,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_39,capacityfactor_wind
,,,,,,,,,,,,,,WI_40,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_40,capacityfactor_wind
,,,,,,,,,,,,,,WI_41,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_41,capacityfactor_wind
,,,,,,,,,,,,,,WI_42,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_42,capacityfactor_wind
,,,,,,,,,,,,,,WI_43,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_43,capacityfactor_wind
,,,,,,,,,,,,,,WI_44,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_44,capacityfactor_wind
,,,,,,,,,,,,,,WI_45,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_45,capacityfactor_wind
,,,,,,,,,,,,,,WI_46,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_46,capacityfactor_wind
,,,,,,,,,,,,,,WI_47,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_47,capacityfactor_wind
,,,,,,,,,,,,,,WI_48,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_48,capacityfactor_wind
,,,,,,,,,,,,,,WI_49,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_49,capacityfactor_wind
,,,,,,,,,,,,,,WI_50,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_50,capacityfactor_wind
,,,,,,,,,,,,,,WI_51,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_51,capacityfactor_wind
,,,,,,,,,,,,,,WI_52,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_52,capacityfactor_wind
,,,,,,,,,,,,,,WI_53,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_53,capacityfactor_wind
,,,,,,,,,,,,,,WI_54,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_54,capacityfactor_wind
,,,,,,,,,,,,,,WI_55,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_55,capacityfactor_wind
,,,,,,,,,,,,,,WI_56,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_56,capacityfactor_wind
,,,,,,,,,,,,,,WI_57,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_57,capacityfactor_wind
,,,,,,,,,,,,,,WI_58,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_58,capacityfactor_wind
,,,,,,,,,,,,,,WI_59,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_59,capacityfactor_wind
,,,,,,,,,,,,,,WI_60,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_60,capacityfactor_wind
,,,,,,,,,,,,,,WI_61,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_61,capacityfactor_wind
,,,,,,,,,,,,,,WI_62,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_62,capacityfactor_wind
,,,,,,,,,,,,,,WI_63,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_63,capacityfactor_wind
,,,,,,,,,,,,,,WI_64,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_64,capacityfactor_wind
,,,,,,,,,,,,,,WI_65,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_65,capacityfactor_wind
,,,,,,,,,,,,,,WI_66,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_66,capacityfactor_wind
,,,,,,,,,,,,,,WI_67,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_67,capacityfactor_wind
,,,,,,,,,,,,,,WI_68,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_68,capacityfactor_wind
,,,,,,,,,,,,,,WI_69,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_69,capacityfactor_wind
,,,,,,,,,,,,,,WI_70,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_70,capacityfactor_wind
,,,,,,,,,,,,,,WI_71,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_71,capacityfactor_wind
,,,,,,,,,,,,,,WI_72,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_72,capacityfactor_wind
,,,,,,,,,,,,,,WI_73,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_73,capacityfactor_wind
,,,,,,,,,,,,,,WI_74,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_74,capacityfactor_wind
,,,,,,,,,,,,,,WI_75,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_75,capacityfactor_wind
,,,,,,,,,,,,,,WI_76,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_76,capacityfactor_wind
,,,,,,,,,,,,,,WI_77,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_77,capacityfactor_wind
,,,,,,,,,,,,,,WI_78,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_78,capacityfactor_wind
,,,,,,,,,,,,,,WI_79,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_79,capacityfactor_wind
,,,,,,,,,,,,,,WI_80,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_80,capacityfactor_wind
,,,,,,,,,,,,,,WI_81,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_81,capacityfactor_wind
,,,,,,,,,,,,,,WI_82,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_82,capacityfactor_wind
,,,,,,,,,,,,,,WI_83,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_83,capacityfactor_wind
,,,,,,,,,,,,,,WI_84,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_84,capacityfactor_wind
,,,,,,,,,,,,,,WI_85,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_85,capacityfactor_wind
,,,,,,,,,,,,,,WI_86,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_86,capacityfactor_wind
,,,,,,,,,,,,,,WI_87,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_87,capacityfactor_wind
,,,,,,,,,,,,,,WI_88,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_88,capacityfactor_wind
,,,,,,,,,,,,,,WI_89,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_89,capacityfactor_wind
,,,,,,,,,,,,,,WI_90,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_90,capacityfactor_wind
,,,,,,,,,,,,,,WI_91,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_91,capacityfactor_wind
,,,,,,,,,,,,,,WI_92,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_92,capacityfactor_wind
,,,,,,,,,,,,,,WI_93,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_93,capacityfactor_wind
,,,,,,,,,,,,,,WI_94,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_94,capacityfactor_wind
,,,,,,,,,,,,,,WI_95,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_95,capacityfactor_wind
,,,,,,,,,,,,,,WI_96,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_96,capacityfactor_wind
,,,,,,,,,,,,,,WI_97,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_97,capacityfactor_wind
,,,,,,,,,,,,,,WI_98,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_98,capacityfactor_wind
,,,,,,,,,,,,,,WI_99,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_99,capacityfactor_wind
,,,,,,,,,,,,,,WI_100,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_100,capacityfactor_wind
,,,,,,,,,,,,,,WI_101,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_101,capacityfactor_wind
,,,,,,,,,,,,,,WI_102,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_102,capacityfactor_wind
,,,,,,,,,,,,,,WI_103,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_103,capacityfactor_wind
,,,,,,,,,,,,,,WI_104,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_104,capacityfactor_wind
,,,,,,,,,,,,,,WI_105,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_105,capacityfactor_wind
,,,,,,,,,,,,,,WI_106,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_106,capacityfactor_wind
,,,,,,,,,,,,,,WI_107,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_107,capacityfactor_wind
,,,,,,,,,,,,,,WI_108,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_108,capacityfactor_wind
,,,,,,,,,,,,,,WI_109,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_109,capacityfactor_wind
,,,,,,,,,,,,,,WI_110,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_110,capacityfactor_wind
,,,,,,,,,,,,,,WI_111,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_111,capacityfactor_wind
,,,,,,,,,,,,,,WI_112,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_112,capacityfactor_wind
,,,,,,,,,,,,,,WI_113,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_113,capacityfactor_wind
,,,,,,,,,,,,,,WI_114,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_114,capacityfactor_wind
,,,,,,,,,,,,,,WI_115,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_115,capacityfactor_wind
,,,,,,,,,,,,,,WI_116,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_116,capacityfactor_wind
,,,,,,,,,,,,,,WI_117,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_117,capacityfactor_wind
,,,,,,,,,,,,,,WI_118,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_118,capacityfactor_wind
,,,,,,,,,,,,,,WI_119,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_119,capacityfactor_wind
,,,,,,,,,,,,,,WI_120,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_120,capacityfactor_wind
,,,,,,,,,,,,,,WI_121,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_121,capacityfactor_wind
,,,,,,,,,,,,,,WI_122,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_122,capacityfactor_wind
,,,,,,,,,,,,,,WI_123,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_123,capacityfactor_wind
,,,,,,,,,,,,,,WI_124,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_124,capacityfactor_wind
,,,,,,,,,,,,,,WI_125,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_125,capacityfactor_wind
,,,,,,,,,,,,,,WI_126,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_126,capacityfactor_wind
,,,,,,,,,,,,,,WI_127,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_127,capacityfactor_wind
,,,,,,,,,,,,,,WI_128,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_128,capacityfactor_wind
,,,,,,,,,,,,,,WI_129,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_129,capacityfactor_wind
,,,,,,,,,,,,,,WI_130,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_130,capacityfactor_wind
,,,,,,,,,,,,,,WI_131,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_131,capacityfactor_wind
,,,,,,,,,,,,,,WI_132,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_132,capacityfactor_wind
,,,,,,,,,,,,,,WI_133,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_133,capacityfactor_wind
,,,,,,,,,,,,,,WI_134,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_134,capacityfactor_wind
,,,,,,,,,,,,,,WI_135,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_135,capacityfactor_wind
,,,,,,,,,,,,,,WI_136,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_136,capacityfactor_wind
,,,,,,,,,,,,,,WI_137,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_137,capacityfactor_wind
,,,,,,,,,,,,,,WI_138,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_138,capacityfactor_wind
,,,,,,,,,,,,,,WI_139,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_139,capacityfactor_wind
,,,,,,,,,,,,,,WI_140,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_140,capacityfactor_wind
,,,,,,,,,,,,,,WI_141,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_141,capacityfactor_wind
,,,,,,,,,,,,,,WI_142,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_142,capacityfactor_wind
,,,,,,,,,,,,,,WI_143,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_143,capacityfactor_wind
,,,,,,,,,,,,,,WI_144,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_144,capacityfactor_wind
,,,,,,,,,,,,,,WI_145,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_145,capacityfactor_wind
,,,,,,,,,,,,,,WI_146,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_146,capacityfactor_wind
,,,,,,,,,,,,,,WI_147,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_147,capacityfactor_wind
,,,,,,,,,,,,,,WI_148,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_148,capacityfactor_wind
,,,,,,,,,,,,,,WI_149,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_149,capacityfactor_wind
,,,,,,,,,,,,,,WI_150,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_150,capacityfactor_wind
,,,,,,,,,,,,,,WI_151,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_151,capacityfactor_wind
,,,,,,,,,,,,,,WI_152,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_152,capacityfactor_wind
,,,,,,,,,,,,,,WI_153,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_153,capacityfactor_wind
,,,,,,,,,,,,,,WI_154,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_154,capacityfactor_wind
,,,,,,,,,,,,,,WI_155,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_155,capacityfactor_wind
,,,,,,,,,,,,,,WI_156,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_156,capacityfactor_wind
,,,,,,,,,,,,,,WI_157,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_157,capacityfactor_wind
,,,,,,,,,,,,,,WI_158,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_158,capacityfactor_wind
,,,,,,,,,,,,,,WI_159,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_159,capacityfactor_wind
,,,,,,,,,,,,,,WI_160,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_160,capacityfactor_wind
,,,,,,,,,,,,,,WI_161,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_161,capacityfactor_wind
,,,,,,,,,,,,,,WI_162,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_162,capacityfactor_wind
,,,,,,,,,,,,,,WI_163,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_163,capacityfactor_wind
,,,,,,,,,,,,,,WI_164,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_164,capacityfactor_wind
,,,,,,,,,,,,,,WI_165,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_165,capacityfactor_wind
,,,,,,,,,,,,,,WI_166,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_166,capacityfactor_wind
,,,,,,,,,,,,,,WI_167,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_167,capacityfactor_wind
,,,,,,,,,,,,,,WI_168,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_168,capacityfactor_wind
,,,,,,,,,,,,,,WI_169,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_169,capacityfactor_wind
,,,,,,,,,,,,,,WI_170,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_170,capacityfactor_wind
,,,,,,,,,,,,,,WI_171,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_171,capacityfactor_wind
,,,,,,,,,,,,,,WI_172,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_172,capacityfactor_wind
,,,,,,,,,,,,,,WI_173,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_173,capacityfactor_wind
,,,,,,,,,,,,,,WI_174,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_174,capacityfactor_wind
,,,,,,,,,,,,,,WI_175,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_175,capacityfactor_wind
,,,,,,,,,,,,,,WI_176,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_176,capacityfactor_wind
,,,,,,,,,,,,,,WI_177,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_177,capacityfactor_wind
,,,,,,,,,,,,,,WI_178,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_178,capacityfactor_wind
,,,,,,,,,,,,,,WI_179,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_179,capacityfactor_wind
,,,,,,,,,,,,,,WI_180,capacityfactor_wind
